Date,Product,Category,Region,Sales,Quantity,Profit,Discount
2023-02-08,Widget A,Electronics,North,326.45,44,97.5,0.19
2023-02-09,Widget E,Clothing,North,3192.1,22,801.72,0.1
2023-02-10,Widget E,Home Appliances,South,280.76,7,76.78,0.23
2023-02-11,Widget D,Home Appliances,West,512.23,11,81.23,0.24
2023-02-12,Widget C,Home Appliances,West,4103.87,15,1165.2,0.18
2023-02-13,Widget A,Clothing,North,4040.9,14,862.14,0.16
2023-02-14,Widget E,Clothing,West,2803.91,9,577.92,0.21
2023-02-15,Widget E,Electronics,South,1191.25,27,146.18,0.2
2023-02-16,Widget A,Home Appliances,North,2440.88,18,667.99,0.01
2023-02-17,Widget E,Clothing,North,1844.78,38,223.29,0.03
2023-02-18,Widget E,Clothing,South,1775.09,24,273.07,0.01
2023-02-19,Widget E,Electronics,South,4589.61,19,652.74,0.02
2023-02-20,Widget B,Electronics,West,488.12,34,114.27,0.16
2023-02-21,Widget B,Home Appliances,West,895.41,32,96.74,0.19
2023-02-22,Widget A,Electronics,South,4499.7,8,1140.03,0.17
2023-02-23,Widget D,Clothing,South,1000.1,26,209.29,0.15
2023-02-24,Widget C,Clothing,East,2658.73,17,647.84,0.18
2023-02-25,Widget A,Home Appliances,South,4692.74,35,515.36,0.08
2023-02-26,Widget A,Clothing,East,4390.19,5,1061.58,0.02
2023-02-27,Widget B,Electronics,South,4347.31,13,439.5,0.04
2023-02-28,Widget B,Clothing,South,1723.18,42,184.35,0.11
2023-03-01,Widget C,Clothing,North,4888.45,44,744.64,0.1
2023-03-02,Widget E,Electronics,South,4459.42,43,778.22,0.05
2023-03-03,Widget D,Electronics,West,2989.19,7,736.61,0.04
2023-03-04,Widget B,Electronics,South,1368.86,9,349.35,0.25
2023-03-05,Widget C,Electronics,South,576.95,42,127.41,0.21
2023-03-06,Widget E,Electronics,North,1688.33,7,214.52,0.2
2023-03-07,Widget C,Home Appliances,West,4934.53,34,1042.81,0.21
2023-03-08,Widget D,Clothing,West,1328.69,37,262.34,0.21
2023-03-09,Widget D,Clothing,North,4438.18,26,1007.66,0.03
2023-03-10,Widget D,Clothing,North,2264.39,28,423.43,0.23
2023-03-11,Widget C,Clothing,South,1856.02,32,290.12,0.15
2023-03-12,Widget C,Home Appliances,South,4064.93,20,610.62,0.19
2023-03-13,Widget A,Clothing,South,2438.01,19,549.71,0.04
2023-03-14,Widget B,Home Appliances,West,3978.35,46,881.41,0.14
2023-03-15,Widget A,Home Appliances,East,3757.98,36,716.24,0.09
2023-03-16,Widget A,Home Appliances,East,2480.51,11,535.27,0.1
2023-03-17,Widget B,Home Appliances,West,1253.15,26,363.62,0.13
2023-03-18,Widget D,Electronics,West,4678.89,35,887.63,0.22
2023-03-19,Widget D,Electronics,West,2870.39,11,345.99,0.21
2023-03-20,Widget D,Electronics,West,650.99,43,85.2,0.18
2023-03-21,Widget A,Electronics,West,2086.86,40,229.51,0.16
2023-03-22,Widget A,Home Appliances,South,2340.82,38,695.76,0.22
2023-03-23,Widget A,Home Appliances,West,173.67,26,48.86,0.19
2023-03-24,Widget E,Clothing,North,2587.37,29,746.58,0.21
2023-03-25,Widget C,Clothing,North,3223.55,18,823.37,0.01
2023-03-26,Widget E,Clothing,South,4127.91,5,992.14,0.22
2023-03-27,Widget B,Clothing,North,3705.99,19,478.31,0.15
2023-03-28,Widget B,Electronics,West,609.15,46,128.14,0.25
2023-03-29,Widget C,Clothing,North,2783.0,16,632.81,0.08
2023-03-30,Widget B,Home Appliances,West,719.99,14,198.18,0.14
2023-03-31,Widget D,Home Appliances,North,2920.79,47,506.03,0.02
2023-04-01,Widget B,Home Appliances,East,1609.51,29,217.89,0.0
2023-04-02,Widget B,Electronics,South,3333.64,31,498.93,0.09
2023-04-03,Widget E,Home Appliances,East,4979.54,45,735.48,0.07
2023-04-04,Widget B,Electronics,North,2479.82,13,315.59,0.08
2023-04-05,Widget C,Home Appliances,East,2446.5,19,475.29,0.21
2023-04-06,Widget E,Home Appliances,South,4349.77,8,728.67,0.15
2023-04-07,Widget B,Clothing,East,2757.31,22,354.14,0.16
2023-04-08,Widget B,Clothing,South,648.71,9,105.15,0.11
2023-04-09,Widget D,Home Appliances,South,4676.19,6,780.5,0.05
2023-04-10,Widget A,Home Appliances,West,4072.96,1,535.35,0.21
2023-04-11,Widget B,Home Appliances,East,3685.63,4,798.8,0.2
2023-04-12,Widget A,Electronics,West,2570.63,30,440.58,0.25
2023-04-13,Widget D,Clothing,South,4335.91,41,1079.92,0.23
2023-04-14,Widget C,Electronics,East,937.67,45,184.09,0.15
2023-04-15,Widget D,Home Appliances,East,3897.92,21,514.52,0.24
2023-04-16,Widget E,Electronics,West,4266.01,21,996.62,0.04
2023-04-17,Widget C,Clothing,East,4772.09,17,1097.51,0.16
2023-04-18,Widget C,Home Appliances,East,3839.96,10,621.31,0.23
2023-04-19,Widget D,Electronics,East,4882.54,15,876.48,0.05
2023-04-20,Widget E,Electronics,East,2872.73,37,518.6,0.18
2023-04-21,Widget E,Home Appliances,East,4170.69,27,677.11,0.06
2023-04-22,Widget D,Home Appliances,South,4106.99,50,749.24,0.07
2023-04-23,Widget E,Home Appliances,North,599.59,27,91.57,0.22
2023-04-24,Widget C,Electronics,East,4377.64,3,1189.63,0.01
2023-04-25,Widget A,Clothing,East,2742.87,48,478.68,0.13
2023-04-26,Widget E,Home Appliances,West,4068.66,43,1038.49,0.24
2023-04-27,Widget D,Electronics,East,3251.47,43,844.81,0.02
2023-04-28,Widget B,Electronics,West,1169.38,28,185.98,0.05
2023-04-29,Widget D,Home Appliances,East,1359.9,12,256.51,0.08
2023-04-30,Widget A,Electronics,East,2048.52,40,222.65,0.16
2023-05-01,Widget E,Clothing,South,2922.86,11,778.21,0.06
2023-05-02,Widget C,Home Appliances,West,3770.5,9,761.53,0.1
2023-05-03,Widget A,Clothing,South,927.83,8,114.44,0.13
2023-05-04,Widget A,Electronics,South,1998.36,23,272.56,0.21
2023-05-05,Widget A,Clothing,North,1814.86,38,341.56,0.04
2023-05-06,Widget D,Home Appliances,West,4626.51,28,840.54,0.1
2023-05-07,Widget C,Home Appliances,South,4058.14,50,597.02,0.03
2023-05-08,Widget A,Clothing,East,1472.44,38,152.57,0.23
2023-05-09,Widget D,Home Appliances,West,1798.69,6,348.54,0.25
2023-05-10,Widget C,Clothing,East,2594.1,43,368.87,0.21
2023-05-11,Widget E,Electronics,West,2302.34,39,355.4,0.14
2023-05-12,Widget D,Clothing,South,3435.77,31,734.7,0.22
2023-05-13,Widget B,Clothing,West,602.4,38,69.29,0.01
2023-05-14,Widget B,Home Appliances,South,4493.29,2,604.43,0.12
2023-05-15,Widget B,Home Appliances,South,1552.65,46,412.95,0.21
2023-05-16,Widget A,Electronics,West,679.94,38,202.2,0.02
2023-05-17,Widget A,Home Appliances,South,3849.64,20,450.49,0.18
2023-05-18,Widget B,Electronics,East,1873.01,9,463.8,0.2
2023-05-19,Widget B,Home Appliances,South,3716.11,33,533.04,0.02
2023-05-20,Widget D,Clothing,South,792.42,1,216.32,0.16
2023-05-21,Widget B,Home Appliances,West,1260.16,23,355.88,0.23
2023-05-22,Widget C,Home Appliances,West,3511.66,40,1008.66,0.13
2023-05-23,Widget C,Electronics,West,4278.54,39,670.14,0.04
2023-05-24,Widget A,Electronics,North,2502.3,30,354.01,0.1
2023-05-25,Widget D,Clothing,West,1061.5,10,145.83,0.05
2023-05-26,Widget C,Home Appliances,South,243.64,33,46.81,0.15
2023-05-27,Widget C,Clothing,South,1823.0,39,299.47,0.25
2023-05-28,Widget A,Home Appliances,East,3788.95,4,943.9,0.06
2023-05-29,Widget D,Home Appliances,South,2713.5,1,323.37,0.0
2023-05-30,Widget E,Electronics,South,4146.95,46,449.33,0.12
2023-05-31,Widget E,Clothing,West,4443.73,20,653.86,0.01
2023-06-01,Widget A,Electronics,South,619.17,13,147.07,0.08
2023-06-02,Widget C,Electronics,South,2807.87,36,810.47,0.16
2023-06-03,Widget B,Electronics,South,884.3,29,119.57,0.21
2023-06-04,Widget A,Clothing,East,398.25,29,91.19,0.11
2023-06-05,Widget E,Electronics,North,1969.22,44,398.03,0.2
2023-06-06,Widget B,Electronics,East,4774.16,32,1162.48,0.1
2023-06-07,Widget E,Clothing,South,816.92,22,233.13,0.04
2023-06-08,Widget A,Clothing,East,1142.05,44,268.51,0.06
2023-06-09,Widget E,Electronics,South,1163.37,19,340.99,0.04
2023-06-10,Widget D,Electronics,North,3768.96,10,1087.38,0.06
2023-06-11,Widget B,Electronics,North,4709.73,47,907.07,0.24
2023-06-12,Widget A,Home Appliances,North,2998.09,35,374.7,0.08
2023-06-13,Widget B,Clothing,South,3010.23,43,616.21,0.16
2023-06-14,Widget C,Electronics,South,4689.48,16,1061.33,0.23
2023-06-15,Widget C,Home Appliances,West,232.77,26,46.45,0.16
2023-06-16,Widget B,Home Appliances,East,2605.48,21,429.9,0.1
2023-06-17,Widget C,Clothing,South,259.31,18,56.43,0.15
2023-06-18,Widget B,Electronics,West,2250.59,28,291.58,0.21
2023-06-19,Widget C,Electronics,East,1793.54,26,221.78,0.01
2023-06-20,Widget D,Clothing,East,1985.12,40,272.65,0.13
2023-06-21,Widget E,Electronics,West,1323.9,45,286.47,0.05
2023-06-22,Widget E,Home Appliances,East,704.06,27,123.69,0.01
2023-06-23,Widget B,Electronics,South,889.03,27,194.38,0.02
2023-06-24,Widget C,Home Appliances,West,1997.35,44,432.5,0.1
2023-06-25,Widget E,Electronics,East,671.92,20,99.56,0.12
2023-06-26,Widget A,Home Appliances,South,4365.89,41,715.41,0.05
2023-06-27,Widget C,Home Appliances,West,1264.96,38,236.5,0.19
2023-06-28,Widget C,Home Appliances,East,436.37,19,112.37,0.19
2023-06-29,Widget A,Clothing,West,984.49,19,202.44,0.1
2023-06-30,Widget C,Clothing,East,365.95,29,95.31,0.23
2023-07-01,Widget A,Electronics,South,3348.34,3,548.5,0.1
2023-07-02,Widget A,Home Appliances,West,4692.79,6,545.45,0.17
2023-07-03,Widget A,Electronics,East,3679.0,16,896.49,0.08
2023-07-04,Widget B,Electronics,East,1799.74,39,459.86,0.09
2023-07-05,Widget D,Electronics,South,1422.27,20,391.57,0.17
2023-07-06,Widget B,Clothing,North,4408.15,42,975.02,0.04
2023-07-07,Widget E,Clothing,West,3969.74,22,1089.0,0.0
2023-07-08,Widget C,Electronics,North,2279.45,4,611.63,0.14
2023-07-09,Widget E,Clothing,North,3222.1,48,692.73,0.07
2023-07-10,Widget C,Electronics,West,749.88,3,112.72,0.11
2023-07-11,Widget D,Clothing,South,2964.57,43,625.31,0.23
2023-07-12,Widget C,Home Appliances,West,635.44,18,160.18,0.07
2023-07-13,Widget C,Home Appliances,South,1337.52,22,289.43,0.24
2023-07-14,Widget B,Clothing,East,2278.73,32,649.84,0.12
2023-07-15,Widget C,Home Appliances,North,1979.28,36,321.99,0.02
2023-07-16,Widget A,Home Appliances,South,2260.25,38,495.94,0.06
2023-07-17,Widget A,Electronics,South,3391.5,8,355.14,0.15
2023-07-18,Widget D,Clothing,East,3759.32,14,415.08,0.22
2023-07-19,Widget E,Electronics,North,4551.76,38,564.02,0.24
2023-07-20,Widget E,Home Appliances,West,3423.18,31,771.08,0.13
2023-07-21,Widget C,Home Appliances,East,2848.96,5,296.82,0.18
2023-07-22,Widget C,Electronics,North,2723.57,41,556.84,0.08
2023-07-23,Widget B,Home Appliances,East,2980.99,27,372.65,0.14
2023-07-24,Widget D,Electronics,North,3330.79,49,539.56,0.14
2023-07-25,Widget E,Electronics,East,3287.91,23,637.19,0.12
2023-07-26,Widget B,Electronics,South,421.91,5,73.53,0.2
2023-07-27,Widget E,Electronics,West,2206.55,3,373.77,0.01
2023-07-28,Widget E,Electronics,South,685.46,13,158.74,0.2
2023-07-29,Widget D,Electronics,South,1771.17,10,352.37,0.22
2023-07-30,Widget A,Home Appliances,South,3794.6,19,585.01,0.06
2023-07-31,Widget D,Clothing,South,1634.21,35,373.94,0.07
2023-08-01,Widget D,Electronics,North,4366.36,5,463.78,0.17
2023-08-02,Widget C,Electronics,West,823.96,47,83.57,0.15
2023-08-03,Widget B,Clothing,East,2300.6,48,464.66,0.11
2023-08-04,Widget E,Clothing,North,2042.66,19,304.14,0.24
2023-08-05,Widget B,Electronics,East,2345.42,41,478.0,0.09
2023-08-06,Widget C,Home Appliances,East,4093.1,21,1174.06,0.21
2023-08-07,Widget A,Electronics,East,4447.74,10,474.49,0.07
2023-08-08,Widget A,Clothing,East,4965.76,23,1456.52,0.07
2023-08-09,Widget A,Home Appliances,North,4087.65,19,746.71,0.13
2023-08-10,Widget A,Electronics,West,3917.4,12,917.22,0.01
2023-08-11,Widget E,Electronics,North,4511.67,20,1125.55,0.08
2023-08-12,Widget D,Clothing,North,3107.82,8,610.23,0.11
2023-08-13,Widget A,Clothing,North,1600.68,49,398.33,0.03
2023-08-14,Widget B,Home Appliances,South,523.31,3,144.19,0.19
2023-08-15,Widget A,Home Appliances,East,2821.07,19,580.08,0.06
2023-08-16,Widget A,Clothing,North,281.79,39,71.67,0.05
2023-08-17,Widget E,Home Appliances,West,2689.21,12,449.88,0.08
2023-08-18,Widget E,Home Appliances,West,2861.51,49,325.41,0.24
2023-08-19,Widget E,Clothing,South,373.27,41,96.36,0.0
2023-08-20,Widget D,Clothing,South,2696.05,23,338.75,0.02
2023-08-21,Widget D,Electronics,East,3929.95,3,839.62,0.07
2023-08-22,Widget B,Home Appliances,East,4705.65,14,477.25,0.01
2023-08-23,Widget E,Clothing,West,1996.69,43,551.76,0.24
2023-08-24,Widget C,Clothing,West,2708.59,35,579.55,0.11
2023-08-25,Widget E,Home Appliances,East,828.52,3,210.35,0.01
2023-08-26,Widget B,Clothing,West,1317.24,12,390.64,0.08
2023-08-27,Widget A,Electronics,East,3638.47,13,652.21,0.02
2023-08-28,Widget E,Home Appliances,South,770.16,34,150.85,0.17
2023-08-29,Widget E,Clothing,South,2704.89,3,635.73,0.23
2023-08-30,Widget B,Home Appliances,East,3037.34,29,360.33,0.01
2023-08-31,Widget C,Clothing,North,4439.73,18,588.41,0.12
2023-09-01,Widget B,Home Appliances,North,3367.47,15,672.22,0.19
2023-09-02,Widget C,Clothing,East,955.38,45,240.82,0.05
2023-09-03,Widget D,Home Appliances,South,2506.42,16,369.81,0.01
2023-09-04,Widget B,Clothing,East,4436.44,10,850.35,0.11
2023-09-05,Widget E,Clothing,West,2567.44,48,382.97,0.12
2023-09-06,Widget D,Electronics,East,2304.2,17,443.15,0.24
2023-09-07,Widget A,Home Appliances,North,1625.97,19,184.63,0.04
2023-09-08,Widget A,Home Appliances,North,4881.41,30,1186.27,0.14
2023-09-09,Widget B,Clothing,South,2901.26,6,586.36,0.13
2023-09-10,Widget A,Home Appliances,North,4623.97,3,1038.73,0.1
2023-09-11,Widget A,Home Appliances,North,1785.51,47,370.34,0.16
2023-09-12,Widget C,Clothing,South,1341.61,24,241.24,0.02
2023-09-13,Widget E,Home Appliances,East,110.15,12,20.91,0.12
2023-09-14,Widget D,Home Appliances,North,1088.06,14,272.68,0.11
2023-09-15,Widget A,Home Appliances,North,133.06,43,38.65,0.18
2023-09-16,Widget A,Home Appliances,South,674.04,6,133.02,0.19
2023-09-17,Widget B,Clothing,North,4185.81,24,1157.82,0.23
2023-09-18,Widget C,Home Appliances,West,4017.46,50,570.38,0.08
2023-09-19,Widget B,Electronics,East,2676.32,37,299.3,0.0
2023-09-20,Widget B,Clothing,North,3095.88,43,566.71,0.13
2023-09-21,Widget C,Clothing,North,3240.71,8,357.33,0.02
2023-09-22,Widget B,Home Appliances,West,4794.85,39,818.86,0.13
2023-09-23,Widget B,Home Appliances,South,531.37,45,93.68,0.14
2023-09-24,Widget D,Home Appliances,North,369.25,30,83.89,0.17
2023-09-25,Widget D,Home Appliances,South,3574.55,26,897.79,0.23
2023-09-26,Widget E,Electronics,West,2508.08,40,700.24,0.21
2023-09-27,Widget E,Clothing,South,3246.8,34,422.72,0.11
2023-09-28,Widget E,Clothing,South,139.3,1,39.91,0.09
2023-09-29,Widget C,Home Appliances,South,2408.48,43,377.3,0.11
2023-09-30,Widget D,Clothing,West,4163.61,44,1030.88,0.07
2023-10-01,Widget C,Clothing,North,2935.67,10,420.96,0.04
2023-10-02,Widget B,Clothing,East,4461.82,20,472.93,0.12
2023-10-03,Widget E,Clothing,North,3717.19,46,813.03,0.16
2023-10-04,Widget C,Clothing,East,3954.46,35,588.59,0.19
2023-10-05,Widget D,Clothing,North,965.86,36,211.0,0.22
2023-10-06,Widget A,Home Appliances,East,3404.76,42,829.06,0.24
2023-10-07,Widget C,Home Appliances,North,4279.51,36,1055.17,0.07
2023-10-08,Widget A,Clothing,East,3922.9,12,1025.26,0.1
2023-10-09,Widget A,Home Appliances,South,2184.19,16,388.9,0.14
2023-10-10,Widget A,Electronics,East,3529.42,6,866.17,0.03
2023-10-11,Widget C,Clothing,South,3360.64,37,851.4,0.22
2023-10-12,Widget C,Electronics,West,1058.61,35,236.31,0.06
2023-10-13,Widget E,Clothing,North,281.58,26,37.55,0.01
2023-10-14,Widget A,Clothing,East,2275.31,5,347.85,0.11
2023-10-15,Widget B,Home Appliances,West,4802.37,39,1328.44,0.19
2023-10-16,Widget C,Electronics,South,2449.78,35,269.42,0.22
2023-10-17,Widget D,Electronics,East,1445.13,36,147.48,0.24
2023-10-18,Widget E,Home Appliances,East,3342.12,30,371.79,0.1
2023-10-19,Widget A,Home Appliances,East,1334.5,47,257.49,0.22
2023-10-20,Widget C,Electronics,West,803.69,21,136.08,0.05
2023-10-21,Widget B,Home Appliances,West,2290.07,49,411.61,0.21
2023-10-22,Widget C,Home Appliances,West,3604.71,27,974.81,0.05
2023-10-23,Widget B,Electronics,West,1333.04,24,205.99,0.14
2023-10-24,Widget A,Electronics,South,637.94,45,129.22,0.06
2023-10-25,Widget A,Clothing,South,2175.95,10,566.9,0.07
2023-10-26,Widget E,Home Appliances,East,1111.74,7,320.45,0.02
2023-10-27,Widget E,Clothing,North,1452.55,5,342.0,0.25
2023-10-28,Widget E,Home Appliances,West,2147.92,35,620.87,0.14
2023-10-29,Widget B,Electronics,South,3030.98,39,560.33,0.07
2023-10-30,Widget E,Electronics,East,2860.77,16,685.66,0.0
2023-10-31,Widget B,Electronics,South,4656.72,27,965.81,0.03
2023-11-01,Widget C,Clothing,East,3566.66,41,863.54,0.24
2023-11-02,Widget B,Clothing,East,1458.69,22,355.19,0.09
2023-11-03,Widget A,Electronics,North,204.54,9,27.74,0.24
2023-11-04,Widget A,Clothing,West,4029.21,17,805.53,0.11
2023-11-05,Widget B,Electronics,West,3511.37,7,573.25,0.1
2023-11-06,Widget E,Clothing,South,754.5,28,138.88,0.07
2023-11-07,Widget D,Clothing,North,1773.8,32,422.73,0.01
2023-11-08,Widget A,Electronics,North,1317.49,10,272.29,0.03
2023-11-09,Widget B,Clothing,South,525.82,7,100.39,0.1
2023-11-10,Widget B,Electronics,West,1833.62,22,440.5,0.21
2023-11-11,Widget C,Home Appliances,West,3314.74,6,355.97,0.05
2023-11-12,Widget A,Clothing,West,3812.72,35,1036.04,0.17
2023-11-13,Widget B,Home Appliances,South,4933.16,23,1208.99,0.07
2023-11-14,Widget D,Electronics,North,397.22,22,57.67,0.03
2023-11-15,Widget B,Clothing,South,1327.33,7,185.18,0.11
2023-11-16,Widget D,Home Appliances,North,3707.5,10,979.95,0.23
2023-11-17,Widget D,Electronics,West,270.66,6,51.13,0.11
2023-11-18,Widget B,Home Appliances,North,1325.39,8,157.82,0.09
2023-11-19,Widget C,Clothing,North,529.97,48,128.42,0.25
2023-11-20,Widget B,Clothing,East,4212.1,9,1255.89,0.15
2023-11-21,Widget E,Home Appliances,North,4660.92,29,700.47,0.1
2023-11-22,Widget D,Electronics,South,1198.98,6,283.3,0.04
2023-11-23,Widget E,Clothing,North,2428.63,19,477.57,0.19
2023-11-24,Widget C,Clothing,West,4930.76,46,1218.36,0.03
2023-11-25,Widget B,Clothing,North,4817.15,25,701.34,0.08
2023-11-26,Widget B,Clothing,North,2200.81,20,556.58,0.08
2023-11-27,Widget A,Clothing,South,157.09,8,39.78,0.11
2023-11-28,Widget E,Clothing,East,1936.6,18,321.27,0.17
2023-11-29,Widget A,Home Appliances,South,3415.55,41,737.37,0.23
2023-11-30,Widget D,Home Appliances,South,2080.43,21,556.09,0.1
2023-12-01,Widget B,Clothing,South,1633.39,11,471.77,0.12
2023-12-02,Widget B,Electronics,West,1794.8,2,418.64,0.03
2023-12-03,Widget E,Home Appliances,West,4334.89,23,758.4,0.01
2023-12-04,Widget C,Clothing,South,1155.01,35,214.43,0.25
2023-12-05,Widget B,Electronics,East,4026.39,22,974.15,0.17
2023-12-06,Widget B,Home Appliances,West,4332.63,23,463.11,0.03
2023-12-07,Widget D,Home Appliances,North,648.77,2,83.04,0.03
2023-12-08,Widget C,Clothing,South,4623.12,34,1264.38,0.2
2023-12-09,Widget C,Electronics,North,2351.88,23,669.3,0.19
2023-12-10,Widget A,Clothing,North,956.08,10,106.88,0.03
2023-12-11,Widget B,Home Appliances,West,4073.62,43,885.09,0.08
2023-12-12,Widget C,Clothing,East,1006.79,43,243.48,0.15
2023-12-13,Widget D,Electronics,North,3457.56,32,1035.99,0.11
2023-12-14,Widget C,Home Appliances,South,2056.48,25,303.84,0.24
2023-12-15,Widget A,Clothing,North,2170.54,7,390.69,0.18
2023-12-16,Widget B,Home Appliances,West,3871.88,32,494.93,0.22
2023-12-17,Widget A,Electronics,North,4947.39,35,1079.56,0.17
2023-12-18,Widget B,Electronics,South,1374.78,10,149.86,0.23
2023-12-19,Widget C,Home Appliances,East,1260.75,12,315.42,0.03
2023-12-20,Widget E,Home Appliances,East,2829.82,45,692.62,0.01
2023-12-21,Widget C,Home Appliances,West,2955.08,11,419.03,0.02
2023-12-22,Widget D,Electronics,West,623.52,9,113.35,0.18
2023-12-23,Widget C,Clothing,South,4769.49,17,1408.42,0.07
2023-12-24,Widget C,Electronics,South,3521.25,12,461.48,0.07
2023-12-25,Widget B,Home Appliances,South,1862.11,47,406.21,0.0
2023-12-26,Widget D,Electronics,East,1436.74,40,260.78,0.09
2023-12-27,Widget B,Clothing,North,3791.74,6,1035.22,0.12
2023-12-28,Widget D,Electronics,North,2555.31,50,391.45,0.09
2023-12-29,Widget C,Clothing,West,1451.79,6,422.87,0.23
2023-12-30,Widget D,Electronics,North,2357.23,6,511.09,0.19
2023-12-31,Widget C,Home Appliances,South,3212.25,6,357.79,0.04
2023-01-01,Widget C,Home Appliances,North,1675.06,20,223.77,0.13
2023-01-02,Widget C,Home Appliances,East,4790.97,8,834.71,0.15
2023-01-03,Widget A,Home Appliances,North,2058.93,1,594.13,0.11
2023-01-04,Widget E,Home Appliances,North,2031.35,22,468.06,0.08
2023-01-05,Widget A,Clothing,East,1053.46,38,235.16,0.2
